deadline_success_ratio,execution_time,log,mean_best_effort,mean_deadline,median_best_effort,median_deadline,no_batches,no_best_effort,no_deadline,no_workers,scheduler,seed,std_best_effort,std_deadline,strictness,total_time
0.0,33.8348860741,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,6.0,0.0,0.0,0.0,1200.0
0.1875,33.8348860741,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,6.0,0.0,0.0,0.2,1200.0
0.34375,33.8348860741,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,6.0,0.0,0.0,0.4,1200.0
0.45625,33.8348860741,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,6.0,0.0,0.0,0.6,1200.0
0.54375,33.8348860741,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,6.0,0.0,0.0,0.8,1200.0
0.60625,33.8348860741,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,6.0,0.0,0.0,1.0,1200.0
0.0,477.220705986,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,7.0,0.0,0.0,0.0,1200.0
0.19375,477.220705986,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,7.0,0.0,0.0,0.2,1200.0
0.43125,477.220705986,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,7.0,0.0,0.0,0.4,1200.0
0.54375,477.220705986,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,7.0,0.0,0.0,0.6,1200.0
0.6625,477.220705986,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,7.0,0.0,0.0,0.8,1200.0
0.73125,477.220705986,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,7.0,0.0,0.0,1.0,1200.0
0.0,24.6458010674,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,7.0,0.0,0.0,0.0,1200.0
0.19375,24.6458010674,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,7.0,0.0,0.0,0.2,1200.0
