deadline_success_ratio,execution_time,log,mean_best_effort,mean_deadline,median_best_effort,median_deadline,no_batches,no_best_effort,no_deadline,no_workers,scheduler,seed,std_best_effort,std_deadline,strictness,total_time
0.01875,60.163007021,True,0.997135998436,0.901105792221,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,8.0,0.0459886123215,0.233993932191,0.4,1200.0
0.0625,60.163007021,True,0.997135998436,0.901105792221,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,8.0,0.0459886123215,0.233993932191,0.6,1200.0
0.14375,60.163007021,True,0.997135998436,0.901105792221,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,8.0,0.0459886123215,0.233993932191,0.8,1200.0
0.35,60.163007021,True,0.997135998436,0.901105792221,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,8.0,0.0459886123215,0.233993932191,1.0,1200.0
0.01875,65.5442140102,True,0.818856050979,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,8.0,0.385132780054,0.0,0.0,1200.0
0.45625,65.5442140102,True,0.818856050979,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,8.0,0.385132780054,0.0,0.2,1200.0
0.7,65.5442140102,True,0.818856050979,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,8.0,0.385132780054,0.0,0.4,1200.0
0.79375,65.5442140102,True,0.818856050979,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,8.0,0.385132780054,0.0,0.6,1200.0
0.83125,65.5442140102,True,0.818856050979,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,8.0,0.385132780054,0.0,0.8,1200.0
0.9125,65.5442140102,True,0.818856050979,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,8.0,0.385132780054,0.0,1.0,1200.0
0.00625,56.2506010532,True,0.996166452389,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,8.0,0.0526320508892,0.0,0.0,1200.0
0.25625,56.2506010532,True,0.996166452389,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,8.0,0.0526320508892,0.0,0.2,1200.0
0.4375,56.2506010532,True,0.996166452389,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,8.0,0.0526320508892,0.0,0.4,1200.0
0.5,56.2506010532,True,0.996166452389,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,8.0,0.0526320508892,0.0,0.6,1200.0
0.55,56.2506010532,True,0.996166452389,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,8.0,0.0526320508892,0.0,0.8,1200.0
0.61875,56.2506010532,True,0.996166452389,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,8.0,0.0526320508892,0.0,1.0,1200.0
0.0,54.218309164,True,0.999801097553,0.954010494069,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,9.0,0.00741385292211,0.152553310448,0.0,1200.0
0.01875,54.218309164,True,0.999801097553,0.954010494069,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,9.0,0.00741385292211,0.152553310448,0.2,1200.0
0.03125,54.218309164,True,0.999801097553,0.954010494069,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,9.0,0.00741385292211,0.152553310448,0.4,1200.0
0.0625,54.218309164,True,0.999801097553,0.954010494069,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,9.0,0.00741385292211,0.152553310448,0.6,1200.0
0.19375,54.218309164,True,0.999801097553,0.954010494069,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,9.0,0.00741385292211,0.152553310448,0.8,1200.0
0.3375,54.218309164,True,0.999801097553,0.954010494069,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,9.0,0.00741385292211,0.152553310448,1.0,1200.0
0.00625,69.5057439804,True,0.897950819672,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,9.0,0.302712974817,0.0,0.0,1200.0
0.24375,69.5057439804,True,0.897950819672,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,9.0,0.302712974817,0.0,0.2,1200.0
0.375,69.5057439804,True,0.897950819672,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,9.0,0.302712974817,0.0,0.4,1200.0
0.43125,69.5057439804,True,0.897950819672,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,9.0,0.302712974817,0.0,0.6,1200.0
0.49375,69.5057439804,True,0.897950819672,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,9.0,0.302712974817,0.0,0.8,1200.0
0.51875,69.5057439804,True,0.897950819672,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,9.0,0.302712974817,0.0,1.0,1200.0
